model,state_index,decision_date,cross_all_nine_pairs_advice_disagreement,cross_all_nine_pairs_execution_disagreement,within_exposed_three_pairs_advice_disagreement,within_exposed_three_pairs_execution_disagreement,within_hidden_three_pairs_advice_disagreement,within_hidden_three_pairs_execution_disagreement,cross_minus_mean_within_advice_disagreement,cross_minus_mean_within_execution_disagreement
qwen3:8b,193,2022-07-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,194,2022-07-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,195,2022-07-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,196,2022-07-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,197,2022-07-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,198,2022-07-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,199,2022-07-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,200,2022-07-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,201,2022-07-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,202,2022-07-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,203,2022-07-22,1,0,0,0,0,0,1.0,0.0
qwen3:8b,204,2022-07-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,205,2022-07-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,206,2022-07-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,207,2022-07-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,208,2022-07-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,209,2022-07-28,1,0,0,0,0,0,1.0,0.0
qwen3:8b,210,2022-07-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,211,2022-07-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,212,2022-07-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,213,2022-08-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,214,2022-08-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,215,2022-08-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,216,2022-08-04,1,0,0,0,0,0,1.0,0.0
qwen3:8b,217,2022-08-05,1,0,0,0,0,0,1.0,0.0
qwen3:8b,218,2022-08-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,219,2022-08-07,1,0,0,0,0,0,1.0,0.0
qwen3:8b,220,2022-08-08,1,0,0,0,0,0,1.0,0.0
qwen3:8b,221,2022-08-09,1,0,0,0,0,0,1.0,0.0
qwen3:8b,222,2022-08-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,223,2022-08-11,0.6666666666666666,0,0,0,0.6666666666666666,0,0.3333333333333333,0.0
qwen3:8b,224,2022-08-12,1,0,0,0,0,0,1.0,0.0
qwen3:8b,225,2022-08-13,1,1,0,0,0,0,1.0,1.0
qwen3:8b,226,2022-08-14,1,1,0,0,0,0,1.0,1.0
qwen3:8b,227,2022-08-15,1,0,0,0,0,0,1.0,0.0
qwen3:8b,228,2022-08-16,0.4444444444444444,0,0.6666666666666666,0,0.6666666666666666,0,-0.2222222222222222,0.0
qwen3:8b,229,2022-08-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,230,2022-08-18,1,0,0,0,0,0,1.0,0.0
qwen3:8b,231,2022-08-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,232,2022-08-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,233,2022-08-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,234,2022-08-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,235,2022-08-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,236,2022-08-24,1,0,0,0,0,0,1.0,0.0
qwen3:8b,237,2022-08-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,238,2022-08-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,239,2022-08-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,240,2022-08-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,241,2022-08-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,242,2022-08-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,243,2022-08-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,244,2022-09-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,245,2022-09-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,246,2022-09-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,247,2022-09-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,248,2022-09-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,249,2022-09-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,250,2022-09-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,251,2022-09-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,252,2022-09-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,253,2022-09-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,254,2022-09-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,255,2022-09-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,256,2022-09-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,257,2022-09-14,1,0,0,0,0,0,1.0,0.0
qwen3:8b,258,2022-09-15,1,0,0,0,0,0,1.0,0.0
qwen3:8b,259,2022-09-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,260,2022-09-17,0.6666666666666666,0,0.6666666666666666,0,0,0,0.3333333333333333,0.0
qwen3:8b,261,2022-09-18,1,0,0,0,0,0,1.0,0.0
qwen3:8b,262,2022-09-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,263,2022-09-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,264,2022-09-21,1,0,0,0,0,0,1.0,0.0
qwen3:8b,265,2022-09-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,266,2022-09-23,1,0,0,0,0,0,1.0,0.0
qwen3:8b,267,2022-09-24,0.3333333333333333,0,0.6666666666666666,0,0,0,0.0,0.0
qwen3:8b,268,2022-09-25,0.3333333333333333,0,0.6666666666666666,0,0,0,0.0,0.0
qwen3:8b,269,2022-09-26,1,0,0,0,0,0,1.0,0.0
qwen3:8b,270,2022-09-27,1,0,0,0,0,0,1.0,0.0
qwen3:8b,271,2022-09-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,272,2022-09-29,1,0,0,0,0,0,1.0,0.0
qwen3:8b,273,2022-09-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,274,2022-10-01,1,1,0,0,0,0,1.0,1.0
qwen3:8b,276,2022-10-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,277,2022-10-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,278,2022-10-05,0.6666666666666666,0,0.6666666666666666,0,0,0,0.3333333333333333,0.0
qwen3:8b,279,2022-10-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,280,2022-10-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,281,2022-10-08,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,282,2022-10-09,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0.0,0.0
qwen3:8b,283,2022-10-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,284,2022-10-11,1,1,0,0,0,0,1.0,1.0
qwen3:8b,285,2022-10-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,286,2022-10-13,1,1,0,0,0,0,1.0,1.0
qwen3:8b,287,2022-10-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,288,2022-10-15,1,1,0,0,0,0,1.0,1.0
qwen3:8b,289,2022-10-16,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,290,2022-10-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,291,2022-10-18,1,0,0,0,0,0,1.0,0.0
qwen3:8b,292,2022-10-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,293,2022-10-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,294,2022-10-21,1,0,0,0,0,0,1.0,0.0
qwen3:8b,295,2022-10-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,296,2022-10-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,297,2022-10-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,298,2022-10-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,299,2022-10-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,300,2022-10-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,301,2022-10-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,302,2022-10-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,303,2022-10-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,304,2022-10-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,305,2022-11-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,306,2022-11-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,307,2022-11-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,308,2022-11-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,309,2022-11-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,310,2022-11-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,311,2022-11-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,312,2022-11-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,313,2022-11-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,314,2022-11-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,315,2022-11-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,316,2022-11-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,317,2022-11-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,318,2022-11-14,1,1,0,0,0,0,1.0,1.0
qwen3:8b,319,2022-11-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,320,2022-11-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,321,2022-11-17,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0.0,0.0
qwen3:8b,322,2022-11-18,1,1,0,0,0,0,1.0,1.0
qwen3:8b,323,2022-11-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,324,2022-11-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,325,2022-11-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,326,2022-11-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,327,2022-11-23,1,1,0,0,0,0,1.0,1.0
qwen3:8b,328,2022-11-24,1,1,0,0,0,0,1.0,1.0
qwen3:8b,329,2022-11-25,1,1,0,0,0,0,1.0,1.0
qwen3:8b,330,2022-11-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,331,2022-11-27,1,1,0,0,0,0,1.0,1.0
qwen3:8b,332,2022-11-28,1,1,0,0,0,0,1.0,1.0
qwen3:8b,333,2022-11-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,334,2022-11-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,335,2022-12-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,336,2022-12-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,337,2022-12-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,338,2022-12-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,339,2022-12-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,340,2022-12-06,1,1,0,0,0,0,1.0,1.0
qwen3:8b,341,2022-12-07,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.3333333333333333
qwen3:8b,342,2022-12-08,1,1,0,0,0,0,1.0,1.0
qwen3:8b,343,2022-12-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,344,2022-12-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,345,2022-12-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,346,2022-12-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,347,2022-12-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,348,2022-12-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,349,2022-12-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,350,2022-12-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,351,2022-12-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,352,2022-12-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,353,2022-12-19,1,0,0,0,0,0,1.0,0.0
qwen3:8b,354,2022-12-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,355,2022-12-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,356,2022-12-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,357,2022-12-23,0.5555555555555556,0,0.6666666666666666,0,0.6666666666666666,0,-0.11111111111111105,0.0
qwen3:8b,358,2022-12-24,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,359,2022-12-25,1,0,0,0,0,0,1.0,0.0
qwen3:8b,360,2022-12-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,361,2022-12-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,362,2022-12-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,363,2022-12-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,364,2022-12-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,365,2022-12-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,366,2023-01-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,367,2023-01-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,368,2023-01-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,369,2023-01-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,370,2023-01-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,371,2023-01-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,373,2023-01-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,374,2023-01-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,375,2023-01-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,376,2023-01-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,377,2023-01-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,378,2023-01-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,379,2023-01-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,380,2023-01-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,381,2023-01-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,382,2023-01-17,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,383,2023-01-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,384,2023-01-19,1,1,0,0,0,0,1.0,1.0
qwen3:8b,385,2023-01-20,1,1,0,0,0,0,1.0,1.0
qwen3:8b,386,2023-01-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,387,2023-01-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,388,2023-01-23,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,389,2023-01-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,390,2023-01-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,391,2023-01-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,392,2023-01-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,393,2023-01-28,1,1,0,0,0,0,1.0,1.0
qwen3:8b,394,2023-01-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,395,2023-01-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,396,2023-01-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,397,2023-02-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,398,2023-02-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,399,2023-02-03,1,1,0,0,0,0,1.0,1.0
qwen3:8b,400,2023-02-04,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,401,2023-02-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,402,2023-02-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,403,2023-02-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,404,2023-02-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,405,2023-02-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,406,2023-02-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,407,2023-02-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,408,2023-02-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,409,2023-02-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,410,2023-02-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,411,2023-02-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,412,2023-02-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,413,2023-02-17,1,1,0,0,0,0,1.0,1.0
qwen3:8b,414,2023-02-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,415,2023-02-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,416,2023-02-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,417,2023-02-21,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,418,2023-02-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,419,2023-02-23,1,1,0,0,0,0,1.0,1.0
qwen3:8b,420,2023-02-24,1,1,0,0,0,0,1.0,1.0
qwen3:8b,421,2023-02-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,422,2023-02-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,423,2023-02-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,424,2023-02-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,425,2023-03-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,426,2023-03-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,427,2023-03-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,428,2023-03-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,429,2023-03-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,430,2023-03-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,431,2023-03-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,432,2023-03-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,433,2023-03-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,434,2023-03-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,435,2023-03-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,436,2023-03-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,437,2023-03-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,438,2023-03-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,439,2023-03-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,440,2023-03-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,441,2023-03-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,442,2023-03-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,443,2023-03-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,444,2023-03-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,445,2023-03-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,446,2023-03-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,447,2023-03-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,448,2023-03-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,449,2023-03-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,450,2023-03-26,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,451,2023-03-27,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0.0,0.0
qwen3:8b,452,2023-03-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,453,2023-03-29,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,454,2023-03-30,1,1,0,0,0,0,1.0,1.0
qwen3:8b,455,2023-03-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,456,2023-04-01,1,1,0,0,0,0,1.0,1.0
qwen3:8b,457,2023-04-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,458,2023-04-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,459,2023-04-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,460,2023-04-05,1,1,0,0,0,0,1.0,1.0
qwen3:8b,461,2023-04-06,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,462,2023-04-07,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,463,2023-04-08,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,464,2023-04-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,465,2023-04-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,466,2023-04-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,467,2023-04-12,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,468,2023-04-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,469,2023-04-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,470,2023-04-15,1,1,0,0,0,0,1.0,1.0
qwen3:8b,471,2023-04-16,1,1,0,0,0,0,1.0,1.0
qwen3:8b,472,2023-04-17,1,1,0,0,0,0,1.0,1.0
qwen3:8b,473,2023-04-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,474,2023-04-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,475,2023-04-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,476,2023-04-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,477,2023-04-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,478,2023-04-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,479,2023-04-24,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,480,2023-04-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,481,2023-04-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,482,2023-04-27,1,1,0,0,0,0,1.0,1.0
qwen3:8b,483,2023-04-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,484,2023-04-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,485,2023-04-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,486,2023-05-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,487,2023-05-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,488,2023-05-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,489,2023-05-04,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.3333333333333333
qwen3:8b,490,2023-05-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,491,2023-05-06,1,1,0,0,0,0,1.0,1.0
qwen3:8b,492,2023-05-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,493,2023-05-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,494,2023-05-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,495,2023-05-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,496,2023-05-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,497,2023-05-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,498,2023-05-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,499,2023-05-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,500,2023-05-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,501,2023-05-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,502,2023-05-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,503,2023-05-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,504,2023-05-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,505,2023-05-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,506,2023-05-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,507,2023-05-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,508,2023-05-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,509,2023-05-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,510,2023-05-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,511,2023-05-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,512,2023-05-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,513,2023-05-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,514,2023-05-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,515,2023-05-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,516,2023-05-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,517,2023-06-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,518,2023-06-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,519,2023-06-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,520,2023-06-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,521,2023-06-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,522,2023-06-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,523,2023-06-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,524,2023-06-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,525,2023-06-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,526,2023-06-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,527,2023-06-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,528,2023-06-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,529,2023-06-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,530,2023-06-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,531,2023-06-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,532,2023-06-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,533,2023-06-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,534,2023-06-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,535,2023-06-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,536,2023-06-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,537,2023-06-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,538,2023-06-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,539,2023-06-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,540,2023-06-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,541,2023-06-25,1,1,0,0,0,0,1.0,1.0
qwen3:8b,542,2023-06-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,543,2023-06-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,544,2023-06-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,545,2023-06-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,546,2023-06-30,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,547,2023-07-01,0,0,0,0,0,0,0.0,0.0
