index,decision_date,return_date,hard_regime,asset_simple_return,memory_net_return,memory_exposure,memory_turnover,memory_beta,memory_pretrade_exposure,memory_desired_exposure,memory_cited_memory_count,memory_retrieved_memory_count,memory_memory_total_before,memory_action,memory_core_desired_exposure,memory_retrieved_ids,memory_cited_ids,memory_reason_codes,memory_reason_mentions_memory,memory_net_log_return,memory_journal_member,memory_request_sha256,no_memory_net_return,no_memory_exposure,no_memory_turnover,no_memory_beta,no_memory_pretrade_exposure,no_memory_desired_exposure,no_memory_cited_memory_count,no_memory_retrieved_memory_count,no_memory_memory_total_before,no_memory_action,no_memory_core_desired_exposure,no_memory_retrieved_ids,no_memory_cited_ids,no_memory_reason_codes,no_memory_reason_mentions_memory,no_memory_net_log_return,no_memory_journal_member,no_memory_request_sha256,nonmemory_request_equal,action_different,paired_desired_exposure,paired_final_exposure,desired_different,final_different,paired_net_return,paired_net_log_return,paired_gross_log_return,paired_fee_log_return,share_of_total_signed_net_log_gap_pct
389,2022-01-25,2022-01-26,bear,-0.0040648866324226,-0.0018309730418492043,0.45,0.0017773083095379838,0.05,0.451777308309538,0.4493035795908942,5,5,389,CASH,0.4729511364114676,"[""episode-000389"", ""episode-000386"", ""episode-000388"", ""episode-000387"", ""episode-000372""]","[""episode-000389"", ""episode-000386"", ""episode-000388"", ""episode-000387"", ""episode-000372""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.0018326513218924192,20260909T013716356200839Z/calls/000390-memory.json,f1afa2fb075bb136fe92356ee4b01a4a546350ab5a8b58ea90c672eb611215ea,-0.0018309730418492043,0.45,0.0017773083095379838,0.05,0.451777308309538,0.4493035795908942,0,0,389,CASH,0.4729511364114676,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.0018326513218924192,20260909T013716356200839Z/calls/000390-no_memory.json,c31f7c691137f72de5330225f762aaa1fcf54ac63a732c5fbcde0ce1a0aee90f,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
390,2022-01-26,2022-01-27,bear,0.0098884794730491,0.004448803374792032,0.45,0.0010079030968458969,0.05,0.4489920969031541,0.4493035811152019,5,5,390,CASH,0.472951138016002,"[""episode-000390"", ""episode-000389"", ""episode-000386"", ""episode-000388"", ""episode-000372""]","[""episode-000390"", ""episode-000389"", ""episode-000386"", ""episode-000388"", ""episode-000372""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.004438936701494687,20260909T013716356200839Z/calls/000391-memory.json,7d780dcfab5bd858f27c3c25a4c4ff0a2929107f953d31b5ebaad68463c50536,0.004448803374792032,0.45,0.0010079030968458969,0.05,0.4489920969031541,0.4493035811152019,0,0,390,CASH,0.472951138016002,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.004438936701494687,20260909T013716356200839Z/calls/000391-no_memory.json,ecadf815e41936f5932b1de77282472f1523c88d68040b690a9322738cb031f9,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
391,2022-01-27,2022-01-28,bear,0.0156279009694786,0.007030101744604833,0.45,0.0024365564423155517,0.05,0.45243655644231556,0.44930357856281694,5,5,391,CASH,0.472951135329281,"[""episode-000391"", ""episode-000372"", ""episode-000390"", ""episode-000375"", ""episode-000389""]","[""episode-000391"", ""episode-000372"", ""episode-000390"", ""episode-000375"", ""episode-000389""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.007005505786778412,20260909T013716356200839Z/calls/000392-memory.json,3f19f6ab287cad2981ffca831fccd4203ca9de3d06eaf093bd1c7442ab8b514f,0.007030101744604833,0.45,0.0024365564423155517,0.05,0.45243655644231556,0.44930357856281694,0,0,391,CASH,0.472951135329281,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.007005505786778412,20260909T013716356200839Z/calls/000392-no_memory.json,3afc25c594a7186b6ebb776be9bfd0bdac6e03ce724e4cc9e0219b8793264ca6,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
392,2022-01-28,2022-01-29,bear,0.0112782851284007,0.005071367920176817,0.45,0.0038408941886395875,0.05,0.4538408941886396,0.4493036030481749,5,5,392,CASH,0.472951161103342,"[""episode-000379"", ""episode-000380"", ""episode-000382"", ""episode-000378"", ""episode-000381""]","[""episode-000379"", ""episode-000380"", ""episode-000381"", ""episode-000382"", ""episode-000378""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.005058551845642915,20260909T013716356200839Z/calls/000393-memory.json,74a445486d4ffa2f3d2eb06037de309a88b89f8bcd1c1d377395823895a2d344,0.005071367920176817,0.45,0.0038408941886395875,0.05,0.4538408941886396,0.4493036030481749,0,0,392,CASH,0.472951161103342,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.005058551845642915,20260909T013716356200839Z/calls/000393-no_memory.json,6fa426fecbec9c09e8a47593086fe9ee38341165715121cbe2df34f0d2c67679,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
393,2022-01-29,2022-01-30,bear,-0.0066307229610069,-0.002986594325771974,0.45,0.002777280237996671,0.05,0.4527772802379967,0.44930363033059884,5,5,393,CASH,0.472951189821683,"[""episode-000393"", ""episode-000379"", ""episode-000380"", ""episode-000205"", ""episode-000381""]","[""episode-000393"", ""episode-000379"", ""episode-000380"", ""episode-000205"", ""episode-000381""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.002991063098430714,20260909T013716356200839Z/calls/000394-memory.json,e2755f05ea80ac11d5dce40cf64e07f3199177bf105eba80d0b4db645e0f020a,-0.002986594325771974,0.45,0.002777280237996671,0.05,0.4527772802379967,0.44930363033059884,0,0,393,CASH,0.472951189821683,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.002991063098430714,20260909T013716356200839Z/calls/000394-no_memory.json,d8a3e9845f41c8635b9acb0e391035e85f6accd0066c43aeac21257079e5a551,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
394,2022-01-30,2022-01-31,bear,0.0153200220477507,0.006892352558486525,0.45,0.001646015355163566,0.05,0.44835398464483645,0.44930364250466737,2,5,394,CASH,0.472951202636492,"[""episode-000393"", ""episode-000394"", ""episode-000379"", ""episode-000380"", ""episode-000382""]","[""episode-000393"", ""episode-000394""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.006868708874823042,20260909T013716356200839Z/calls/000395-memory.json,f8abac89a831ad4e91b902ed8465f12df171c31f7acd10168e846ca5d1aa9996,0.006892352558486525,0.45,0.001646015355163566,0.05,0.44835398464483645,0.44930364250466737,0,0,394,CASH,0.472951202636492,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.006868708874823042,20260909T013716356200839Z/calls/000395-no_memory.json,21d01b74a1663258ff8bef9185b8ab1f9f21506b8fad0a5fa98dcede03e45fe4,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
395,2022-01-31,2022-02-01,bear,0.005483316276436,0.002463717288073042,0.45,0.00376574437771654,0.05,0.45376574437771655,0.4384551020458802,5,5,395,CASH,0.4615316863640844,"[""episode-000395"", ""episode-000393"", ""episode-000394"", ""episode-000379"", ""episode-000380""]","[""episode-000395"", ""episode-000393"", ""episode-000394"", ""episode-000379"", ""episode-000380""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.0024606873122840042,20260909T013716356200839Z/calls/000396-memory.json,0bbfa7a40eb98d5b1873d32f11423d46794d14e41ab6fd09cb2c26bd565cdb25,0.002463717288073042,0.45,0.00376574437771654,0.05,0.45376574437771655,0.4384551020458802,0,0,395,CASH,0.4615316863640844,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.0024606873122840042,20260909T013716356200839Z/calls/000396-no_memory.json,c25d8052e7cd5505cc2c7381b065784c7c72b4b093269991b679214eb0c51eac,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
396,2022-02-01,2022-02-02,bear,-0.0470037225811618,-0.021153000307136738,0.45,0.0013537803358303901,0.05,0.4513537803358304,0.438455487982315,5,5,396,CASH,0.4615320926129632,"[""episode-000396"", ""episode-000395"", ""episode-000393"", ""episode-000394"", ""episode-000379""]","[""episode-000396"", ""episode-000395"", ""episode-000393"", ""episode-000394"", ""episode-000379""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.021379930899019337,20260909T013716356200839Z/calls/000397-memory.json,e5de4e2c32d3e0ffbf3a1c4a8a61d086adfb5999d31fac7f259431e6f62425f4,-0.021153000307136738,0.45,0.0013537803358303901,0.05,0.4513537803358304,0.438455487982315,0,0,396,CASH,0.4615320926129632,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.021379930899019337,20260909T013716356200839Z/calls/000397-no_memory.json,a3ed87fe9d15f81f2667660c4044afae31c1188f10718f3f92a140f91e38d8fa,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
397,2022-02-02,2022-02-03,bear,0.0107779301819996,0.004838126134910192,0.45,0.011884804870823273,0.05,0.43811519512917674,0.4384558421914685,5,5,397,CASH,0.4615324654647037,"[""episode-000393"", ""episode-000395"", ""episode-000397"", ""episode-000396"", ""episode-000195""]","[""episode-000393"", ""episode-000395"", ""episode-000397"", ""episode-000396"", ""episode-000195""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.004826460015634148,20260909T013716356200839Z/calls/000398-memory.json,c6c5f594ef6a062d27221f4071485f365d9f0f66bca75c833d9eecc9d2c35359,0.004838126134910192,0.45,0.011884804870823273,0.05,0.43811519512917674,0.4384558421914685,0,0,397,CASH,0.4615324654647037,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.004826460015634148,20260909T013716356200839Z/calls/000398-no_memory.json,23f869a6d80b0b18365fa3ae0996ecbfb76b1d4b6a1b5edac6155e89bb84c99a,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
398,2022-02-03,2022-02-04,bear,0.1147774875428422,0.051647077618886206,0.45,0.002654662425220833,0.05,0.45265466242522084,0.43845517579813276,5,5,398,CASH,0.4615317639980345,"[""episode-000398"", ""episode-000393"", ""episode-000395"", ""episode-000397"", ""episode-000396""]","[""episode-000398"", ""episode-000393"", ""episode-000395"", ""episode-000397"", ""episode-000396""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.05035758048174943,20260909T013716356200839Z/calls/000399-memory.json,a7149c23abc883b91230e06b4e9ea02f28904c8502b5bc39c1c6e1f2cdf36042,0.051647077618886206,0.45,0.002654662425220833,0.05,0.45265466242522084,0.43845517579813276,0,0,398,CASH,0.4615317639980345,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.05035758048174943,20260909T013716356200839Z/calls/000399-no_memory.json,b82795e0360a48d420deac1250c00d98b7d550fb9cc6de71ff11e0d4b90daeb2,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
399,2022-02-04,2022-02-05,bear,-0.0037408943504074,-0.001710369234229181,0.45,0.027012249032289937,0.05,0.47701224903228995,0.4384554668940252,5,5,399,CASH,0.4615320704147634,"[""episode-000205"", ""episode-000204"", ""episode-000360"", ""episode-000394"", ""episode-000380""]","[""episode-000205"", ""episode-000204"", ""episode-000360"", ""episode-000394"", ""episode-000380""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.0017118335856471593,20260909T013716356200839Z/calls/000400-memory.json,af252f8f845f31dddbbdeb26be1c9b35b1c9eabed5f3f0bc5fd872960c780501,-0.001710369234229181,0.45,0.027012249032289937,0.05,0.47701224903228995,0.4384554668940252,0,0,399,CASH,0.4615320704147634,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.0017118335856471593,20260909T013716356200839Z/calls/000400-no_memory.json,cea8ee248b387f800ae9f90d362a8017d62680d07094749c873bd655f5d7b743,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
400,2022-02-05,2022-02-06,bear,0.0236669958780162,0.010649210835218748,0.45,0.0009274325940339945,0.05,0.449072567405966,0.43848326050028597,5,5,400,CASH,0.4615613268424063,"[""episode-000400"", ""episode-000205"", ""episode-000204"", ""episode-000360"", ""episode-000380""]","[""episode-000400"", ""episode-000205"", ""episode-000204"", ""episode-000360"", ""episode-000380""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.010592907361822855,20260909T013716356200839Z/calls/000401-memory.json,f76b7426fc7e67da4025151b7abfadb1b097fae4107667a60b6d3ea067aac4fc,0.010649210835218748,0.45,0.0009274325940339945,0.05,0.449072567405966,0.43848326050028597,0,0,400,CASH,0.4615613268424063,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.010592907361822855,20260909T013716356200839Z/calls/000401-no_memory.json,7f79b1b9648b4812ad5f09fceef7bb2bb4c74597a4dc44b9bb5eed7a1a2a2d6c,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
401,2022-02-06,2022-02-07,bear,0.0340086147923439,0.015297992102740299,0.45,0.005795854767903286,0.05,0.4557958547679033,0.43848985770642807,5,5,401,CASH,0.4615682712699243,"[""episode-000400"", ""episode-000401"", ""episode-000206"", ""episode-000204"", ""episode-000205""]","[""episode-000400"", ""episode-000401"", ""episode-000206"", ""episode-000204"", ""episode-000205""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.015182157683707204,20260909T013716356200839Z/calls/000402-memory.json,9c43e901db107596c0e0557ba922b04fefac31a8a43ba9059f504007c6409049,0.015297992102740299,0.45,0.005795854767903286,0.05,0.4557958547679033,0.43848985770642807,0,0,401,CASH,0.4615682712699243,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.015182157683707204,20260909T013716356200839Z/calls/000402-no_memory.json,771653e26f26462e9a9b01d18abdf8b379736db4ee426e35178079613cf780e4,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
402,2022-02-07,2022-02-08,bear,0.0046607762485197,0.0020890416652057375,0.45,0.008290259059015093,0.05,0.4582902590590151,0.43861589613082436,5,5,402,CASH,0.4617009432956046,"[""episode-000402"", ""episode-000206"", ""episode-000400"", ""episode-000401"", ""episode-000360""]","[""episode-000402"", ""episode-000206"", ""episode-000400"", ""episode-000401"", ""episode-000360""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.0020868626518383503,20260909T013716356200839Z/calls/000403-memory.json,348e5105488280850785cb560bfdd44839cbbb3aab1e9fca41cdc5900f677dc3,0.0020890416652057375,0.45,0.008290259059015093,0.05,0.4582902590590151,0.43861589613082436,0,0,402,CASH,0.4617009432956046,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.0020868626518383503,20260909T013716356200839Z/calls/000403-no_memory.json,680cf7db2deae7d376bdc939cfe73ac45b80505bfa6a9fd91f89b6274735044e,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
403,2022-02-08,2022-02-09,bear,0.0079635407441722,0.0035824380818991752,0.45,0.0011511278044002426,0.05,0.45115112780440025,0.43884299887477335,5,5,403,CASH,0.4619399988155509,"[""episode-000403"", ""episode-000402"", ""episode-000206"", ""episode-000400"", ""episode-000401""]","[""episode-000403"", ""episode-000402"", ""episode-000206"", ""episode-000400"", ""episode-000401""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.0035760364350405586,20260909T013716356200839Z/calls/000404-memory.json,09b9db32f180549f8173c8c9a3d98dc101828357632e08126d252bf0dd2e0360,0.0035824380818991752,0.45,0.0011511278044002426,0.05,0.45115112780440025,0.43884299887477335,0,0,403,CASH,0.4619399988155509,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.0035760364350405586,20260909T013716356200839Z/calls/000404-no_memory.json,b181654a1b4e2e1a267679fc4a5c22c3769f52e090719c4eecf62c2fea11a324,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
404,2022-02-09,2022-02-10,bear,-0.0195521853436332,-0.00880043006333342,0.45,0.0019639383777021457,0.05,0.45196393837770216,0.43882017789606337,3,5,404,CASH,0.4619159767326983,"[""episode-000404"", ""episode-000403"", ""episode-000402"", ""episode-000206"", ""episode-000400""]","[""episode-000404"", ""episode-000403"", ""episode-000402""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.008839382548789024,20260909T013716356200839Z/calls/000405-memory.json,ed1857a6edffe0f7cd93e9046db707a8c8b4e2f5e2e77893f81ee832c0f92317,-0.00880043006333342,0.45,0.0019639383777021457,0.05,0.45196393837770216,0.43882017789606337,0,0,404,CASH,0.4619159767326983,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.008839382548789024,20260909T013716356200839Z/calls/000405-no_memory.json,a2cea99fb8fdb5b3b73bb0a47045b081c10c6f9c923f2ef7c16e9136f86b5512,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
405,2022-02-10,2022-02-11,bear,-0.0260242181935157,-0.01171572313419289,0.45,0.004882121134329065,0.05,0.44511787886567095,0.4390795407295097,2,5,405,CASH,0.4621889902415892,"[""episode-000404"", ""episode-000405"", ""episode-000403"", ""episode-000402"", ""episode-000206""]","[""episode-000404"", ""episode-000405""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.01178489299923595,20260909T013716356200839Z/calls/000406-memory.json,59d5c40c1defa973786bc0a72678c0380610629fcc0424b885473a7c9d4d5d72,-0.01171572313419289,0.45,0.004882121134329065,0.05,0.44511787886567095,0.4390795407295097,0,0,405,CASH,0.4621889902415892,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.01178489299923595,20260909T013716356200839Z/calls/000406-no_memory.json,f887f7a626a3c5d261c942b19abeeee7caaf7f1321b35e6f86ef017d0759f2ec,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
406,2022-02-11,2022-02-12,bear,-0.0043219371337442,-0.0019513763524845462,0.45,0.006517317646303922,0.05,0.4434826823536961,0.43856284202450807,5,5,406,CASH,0.4616450968679033,"[""episode-000377"", ""episode-000203"", ""episode-000381"", ""episode-000380"", ""episode-000382""]","[""episode-000377"", ""episode-000203"", ""episode-000381"", ""episode-000380"", ""episode-000382""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.0019532827678119752,20260909T013716356200839Z/calls/000407-memory.json,386aba120f05dd352c18126b0c07c5148e0e5bc3e2e276b3e6bc4e34dba5acd1,-0.0019513763524845462,0.45,0.006517317646303922,0.05,0.4434826823536961,0.43856284202450807,0,0,406,CASH,0.4616450968679033,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.0019532827678119752,20260909T013716356200839Z/calls/000407-no_memory.json,433a50ee94b1ac026d78371f2863951ae425a1f716f63c3fcad08ff7f5b9de71,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
407,2022-02-12,2022-02-13,bear,-0.0034142712272421,-0.0015374921694610855,0.45,0.001071763883859378,0.05,0.44892823611614063,0.4384961077414316,5,5,407,CASH,0.4615748502541386,"[""episode-000407"", ""episode-000377"", ""episode-000203"", ""episode-000381"", ""episode-000380""]","[""episode-000407"", ""episode-000377"", ""episode-000203"", ""episode-000381"", ""episode-000380""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.0015386753234288104,20260909T013716356200839Z/calls/000408-memory.json,5085e179498ff536110990f8a73b5999675ee946677dbc8355ebf6cde308ccdd,-0.0015374921694610855,0.45,0.001071763883859378,0.05,0.44892823611614063,0.4384961077414316,0,0,407,CASH,0.4615748502541386,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.0015386753234288104,20260909T013716356200839Z/calls/000408-no_memory.json,dec1a94c001feb6f15a8202a3df4de00cff717f9f0b388a5836b8cb0532e0b91,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
408,2022-02-13,2022-02-14,bear,0.0116306991495707,0.005232963855307027,0.45,0.0008463324525861404,0.05,0.44915366754741387,0.4384981460151518,2,5,408,CASH,0.461576995805423,"[""episode-000408"", ""episode-000407"", ""episode-000369"", ""episode-000377"", ""episode-000356""]","[""episode-000408"", ""episode-000407""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.005219319479601643,20260909T013716356200839Z/calls/000409-memory.json,7a9b5466c91ada023ba635df42e5cf634e066cb7491345d9125da509d41155d1,0.005232963855307027,0.45,0.0008463324525861404,0.05,0.44915366754741387,0.4384981460151518,0,0,408,CASH,0.461576995805423,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.005219319479601643,20260909T013716356200839Z/calls/000409-no_memory.json,5638eba95ad8c182d168eb2b883e6a8f5ada5e501c321a29b60d4c72818be412,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
409,2022-02-14,2022-02-15,bear,0.0468645344451155,0.021086116499072105,0.45,0.0028636104333742973,0.05,0.4528636104333743,0.4384811922444096,2,5,409,CASH,0.4615591497309575,"[""episode-000409"", ""episode-000369"", ""episode-000408"", ""episode-000407"", ""episode-000368""]","[""episode-000409"", ""episode-000369""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.020866880874514337,20260909T013716356200839Z/calls/000410-memory.json,b5ad2348dbcd88d0a7b268fc54f41e373fe8e95408c637270efab8be553916a8,0.021086116499072105,0.45,0.0028636104333742973,0.05,0.4528636104333743,0.4384811922444096,0,0,409,CASH,0.4615591497309575,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,0.020866880874514337,20260909T013716356200839Z/calls/000410-no_memory.json,2ee03a67f23046b318ec2bf172fe767005c10595ce896f6045d36322872b243b,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
410,2022-02-15,2022-02-16,bear,-0.0148346369016083,-0.006686870188128635,0.45,0.011359413151161624,0.05,0.46135941315116163,0.43857082682344195,5,5,410,CASH,0.4616535019194126,"[""episode-000409"", ""episode-000408"", ""episode-000410"", ""episode-000407"", ""episode-000273""]","[""episode-000409"", ""episode-000408"", ""episode-000410"", ""episode-000407"", ""episode-000273""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.006709327473204965,20260909T013716356200839Z/calls/000411-memory.json,742a1889e267be81e5cf10ebaeeed0badad6c18722eb4687d990438647967d6a,-0.006686870188128635,0.45,0.011359413151161624,0.05,0.46135941315116163,0.43857082682344195,0,0,410,CASH,0.4616535019194126,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.006709327473204965,20260909T013716356200839Z/calls/000411-no_memory.json,9b0e570199acb941d8b8c749e929a6fccdedb1a64db256f73217477fb472c040,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
411,2022-02-16,2022-02-17,bear,-0.0759007920954524,-0.034158926443563,0.45,0.003696247251793572,0.05,0.44630375274820644,0.43900417877115727,5,5,411,CASH,0.4621096618643761,"[""episode-000411"", ""episode-000409"", ""episode-000410"", ""episode-000408"", ""episode-000407""]","[""episode-000411"", ""episode-000409"", ""episode-000410"", ""episode-000408"", ""episode-000407""]","[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.03475597843245184,20260909T013716356200839Z/calls/000412-memory.json,13d31499017501b8c655b966a7959c348701c073e1d6c9023f4270aff448260e,-0.034158926443563,0.45,0.003696247251793572,0.05,0.44630375274820644,0.43900417877115727,0,0,411,CASH,0.4621096618643761,[],[],"[""HIGH_VOLATILITY"", ""BEARISH_ROUTER""]",False,-0.03475597843245184,20260909T013716356200839Z/calls/000412-no_memory.json,a9bf67ef4d57b10dc847d0c2719c364984f3a16e0e8ee84fb254404442fe51ba,True,False,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0
