key,repeat,model,state_index,condition,first_condition,order,decision_date,return_date,regime,recorded,valid,model_digest,error,latency_seconds,prompt_tokens,output_tokens,stop_reason,request_sha256,response_record_sha256,transport_outcome_unknown,action,confidence,reason_labels,cited_episode_ids,desired_exposure,executed_exposure
r1-qwen3-coder_30b-s0184-hidden,1,qwen3-coder:30b,184,hidden,exposed,46,2022-07-03,2022-07-04,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.7956192903220654,1223,69,stop,538082bd407bbc2c55f62ffccc62aadacced18d62e02b8fc5f88f0cc2ce3eb0b,89604f0812176e5de61b94e96a36a471b1e572284b4ca2c3ab147888a7e7c9dc,False,CASH,0.9999999999823148,DRAWDOWN_RISK|HIGH_VOLATILITY|BEARISH_ROUTER,,0.39217237317701487,0.35000000000000003
r1-qwen3-coder_30b-s0593-hidden,1,qwen3-coder:30b,593,hidden,hidden,47,2023-08-16,2023-08-17,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.8466887697577477,1164,73,stop,ec30a667112f2418beb52a4c213e13be13127c988ca6befa605621ae523f376a,f7d8e5e83cb00ca14e0ecfb5fea2a4a6ff8cee9ac1e12da05f55299b207a5c45,False,ABSTAIN,0.9340162218418449,HIGH_VOLATILITY|MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,,0.470192648950627,0.45
r1-qwen3-coder_30b-s0593-exposed,1,qwen3-coder:30b,593,exposed,hidden,48,2023-08-16,2023-08-17,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.434849502518773,1944,147,stop,744ce06782feb4f4731fa99504a57d04128bc22432d639504548ef4831cd6b75,27acebad7377477bb3dae4d7b53b7cf67a37d6c7fe93ffcd2e0426a3d37df42e,False,ABSTAIN,0.9340162218418449,MEMORY_SUPPORT|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN|NEGATIVE_MOMENTUM,episode-000940|episode-000937|episode-000941|episode-000950|episode-000944,0.470192648950627,0.45
r1-qwen3-coder_30b-s0623-exposed,1,qwen3-coder:30b,623,exposed,exposed,49,2023-09-15,2023-09-16,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.0584073681384325,1956,136,stop,4f7169bf3f98e346627b1202a0e57787f51d6882cbf6c1c3d6ac38774e777aba,d4318c9e1e71d60d16d30141108a7de16f40851d9b7476656c316d17e608cacb,False,ABSTAIN,0.9764320388084788,TRANSITION_RISK|MEMORY_SUPPORT|HIGH_VOLATILITY,episode-000899|episode-000981|episode-000869|episode-000870|episode-000898,0.4603213209945287,0.45
r1-qwen3-coder_30b-s0623-hidden,1,qwen3-coder:30b,623,hidden,exposed,50,2023-09-15,2023-09-16,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.8500985223799944,1173,79,stop,3372c19af567dc834b378a6b7167ae9639ab036f761468b7f7a4542282e4b880,531b29fdbc33e1de64dc7ea52dd46babfdfab2845db22fc3cd9b4f9e7db1e80d,False,ABSTAIN,0.9764320388084788,DRAWDOWN_RISK|MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,,0.4603213209945287,0.45
r1-qwen3-coder_30b-s0447-hidden,1,qwen3-coder:30b,447,hidden,hidden,51,2023-03-23,2023-03-24,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.84565600566566,1141,73,stop,66ec4fd511185ca17807ca90296d641aedcbdaed1d3728faf339b01d7c1b03b6,9db21dd9bd883fd9b55f9bcac2f67a4db2dfeea1b9950aa15ba19f1dc6b8063a,False,ABSTAIN,0.6321864872312197,HIGH_VOLATILITY|MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,,0.4747820651317704,0.45
r1-qwen3-coder_30b-s0447-exposed,1,qwen3-coder:30b,447,exposed,hidden,52,2023-03-23,2023-03-24,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.9779724050313234,1912,135,stop,95cbe5ccee86b985480e50e19ce156f46e626381dcf2dce30d5cf313e2db0d53,4d083ff12d57a210ffb36b5fdb64ca14e2e49d72a40c07c89a6f1ec67dec9780,False,ABSTAIN,0.6321864872312197,TRANSITION_RISK|MEMORY_SUPPORT|MIXED_OR_UNCERTAIN,episode-000804|episode-000285|episode-000744|episode-000100|episode-000286,0.4747820651317704,0.45
r1-qwen3-coder_30b-s0886-hidden,1,qwen3-coder:30b,886,hidden,hidden,53,2024-06-04,2024-06-05,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.2591664157807827,1166,88,stop,cdce314fb33bd11ea33c5f985b08e2cafde9a7e491933d97fd43450c47b0566f,c8c68d78d1bb9132c85000f96ba0cfe9e3e7db0b3c2ab349ebc71513e2933323,False,BTC,0.7841058543579545,POSITIVE_MOMENTUM|MIXED_OR_UNCERTAIN|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.47911062470075033,0.5
r1-qwen3-coder_30b-s0886-exposed,1,qwen3-coder:30b,886,exposed,hidden,54,2024-06-04,2024-06-05,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.0357030406594276,1934,136,stop,cf91fb057c929a040ce59d23f128e1d2860be12455d55163a4c273bba57a7a1d,530f0c2dfe8b00dae955c831a9f329e58d97aea70e6629e2227c5c00e804b00a,False,ABSTAIN,0.7841058543579545,MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-001243|episode-001010|episode-001132|episode-001248|episode-001005,0.4516953944218425,0.45
r1-qwen3-coder_30b-s0101-hidden,1,qwen3-coder:30b,101,hidden,hidden,55,2022-04-11,2022-04-12,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.8665255289524794,1158,73,stop,c4d9bf855c75cfbd203414a510f9860813634525149036cea142bc3b05860789,9a3f9e78cace03e178c7ac79851c787ae1014b75928a95e2c8e432925ed68607,False,ABSTAIN,0.9097376158727816,HIGH_VOLATILITY|MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,,0.4774044427227636,0.5
r1-qwen3-coder_30b-s0101-exposed,1,qwen3-coder:30b,101,exposed,hidden,56,2022-04-11,2022-04-12,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.8871284686028957,1945,119,stop,f04f5fd6887cbd03091990f517cb1579942c44b526bc7a73af34e328edfc9381,f76431120418cf5ebfe19410f7897863f267d6ecb6fed6eb53392551e6e65b5b,False,ABSTAIN,0.9097376158727816,TRANSITION_RISK|MEMORY_SUPPORT|HIGH_VOLATILITY,episode-000256|episode-000113|episode-000111|episode-000112|episode-000463,0.4774044427227636,0.5
r1-qwen3-coder_30b-s0004-hidden,1,qwen3-coder:30b,4,hidden,hidden,57,2022-01-04,2022-01-05,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.7857910040766,1175,69,stop,04b1f642f31e2e2e8a755252393f444ae4c0b7041bc9e4e49ceec96d167e8394,412efaf39df3c15f70c6e4fe20c9857370cf416f410771ed207ac50a8b6b58f2,False,CASH,0.9973619541984634,DRAWDOWN_RISK|HIGH_VOLATILITY|BEARISH_ROUTER,,0.44932279459210955,0.45
r1-qwen3-coder_30b-s0004-exposed,1,qwen3-coder:30b,4,exposed,hidden,58,2022-01-04,2022-01-05,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.881616437807679,1935,132,stop,514c64f0863816f73176005bfae6a97391ed25fdc8ee988ce9bfb2e921904d74,db8efd385d02eaff646d8646fb3597a656a8d195a3dfa5567b8cc90e176e53a9,False,CASH,0.9973619541984634,DRAWDOWN_RISK|BEARISH_ROUTER|HIGH_VOLATILITY,episode-000367|episode-000368|episode-000366|episode-000356|episode-000362,0.44932279459210955,0.45
r1-qwen3-coder_30b-s0010-exposed,1,qwen3-coder:30b,10,exposed,exposed,59,2022-01-10,2022-01-11,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.123368935659528,1960,140,stop,c67282e97a370536785cd47c0aa90fb34d55e128a0dceafcb134a278131d6d6e,61df878f0095211915e16919ff43bd4ade32e5e51972786853008ae3930ca7a4,False,CASH,0.9999628780800448,HIGH_VOLATILITY|DRAWDOWN_RISK|BEARISH_ROUTER|HIGH_VOLATILITY,episode-000372|episode-000371|episode-000374|episode-000373|episode-000370,0.4493038455264025,0.45
r1-qwen3-coder_30b-s0010-hidden,1,qwen3-coder:30b,10,hidden,exposed,60,2022-01-10,2022-01-11,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.7542146127671003,1181,69,stop,f88155038a7bd664d6df3d10b3ed5e2ea721b8ff3dd2e7a56060c34df5cbd8c8,da3e2bceb4702934439000038d31ade4ca59317ad9fc5e33b03ca4c6859b384c,False,CASH,0.9999628780800448,DRAWDOWN_RISK|HIGH_VOLATILITY|BEARISH_ROUTER,,0.4493038455264025,0.45
r1-qwen3-coder_30b-s0991-exposed,1,qwen3-coder:30b,991,exposed,exposed,61,2024-09-17,2024-09-18,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.158398799598217,1918,142,stop,8c8c981db4df35e51f3582347e2b3af8cd06b27d15f8336099bf5c579743de2f,bfa014897df0663af17405a9e544b1ce0afbfe166b66c2cdbd00baf231c712d2,False,ABSTAIN,0.9892144692632844,MEMORY_SUPPORT|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN|DRAWDOWN_RISK,episode-001232|episode-001235|episode-000900|episode-000329|episode-001239,0.4329642342593773,0.45
r1-qwen3-coder_30b-s0991-hidden,1,qwen3-coder:30b,991,hidden,exposed,62,2024-09-17,2024-09-18,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.9315153732895851,1166,79,stop,5948e8d9696dc20ee515ad46fafa9ec43cdf4f86d23a1b8d0a17cb37e0bb6737,b667f0905fce371e1caabd9a0671a97e9a95475235901982832aa5d4a0130a16,False,ABSTAIN,0.9892144692632844,HIGH_VOLATILITY|MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,,0.4329642342593773,0.45
r1-qwen3-coder_30b-s1234-hidden,1,qwen3-coder:30b,1234,hidden,hidden,63,2025-05-18,2025-05-19,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.9768073819577694,1154,88,stop,9d9f43c888ad3873bb4146fecb4575573e9365102d1fd166a7c96f01b936bd6a,af39c2d8a4ce52c7f09219d505d0f893daf8f12be45a58c3aa4f0f7f6c405f84,False,BTC,0.9990678297466868,HIGH_VOLATILITY|POSITIVE_MOMENTUM|HIGH_VOLATILITY|POSITIVE_MOMENTUM,,0.45143809286799536,0.45
r1-qwen3-coder_30b-s1234-exposed,1,qwen3-coder:30b,1234,exposed,hidden,64,2025-05-18,2025-05-19,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.042792623862624,1925,141,stop,98993ad1497b64e2a9338eba60a4fbec4f369cc7ee086206c6199957ade07142,bbcc75cc7bb481b7b457024807d94003c46d7aac805939e112dc1ed5f6372d2a,False,BTC,0.9990678297466868,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,episode-001041|episode-001040|episode-001145|episode-001039|episode-001036,0.45143809286799536,0.45
r1-qwen3-coder_30b-s0072-exposed,1,qwen3-coder:30b,72,exposed,exposed,65,2022-03-13,2022-03-14,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.572140572592616,1932,111,stop,c99ae22461a181b1b20a361ede8d1580561241fa70494265454d0bbd35a87673,2b6c41f6d00861b800442a588567c88a7e1c826165c718dcf2dd1b0dba73b0ca,False,CASH,0.9998203368949312,DRAWDOWN_RISK|BEARISH_ROUTER,episode-000436|episode-000435|episode-000430|episode-000356|episode-000272,0.4310409883279714,0.45
r1-qwen3-coder_30b-s0072-hidden,1,qwen3-coder:30b,72,hidden,exposed,66,2022-03-13,2022-03-14,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.8313878271728754,1168,69,stop,69c3a1b9f8e67f0452b549672728fa52ba53de25566946ae8dd164cd8a07f7f9,57ba670dc41a84bdaa650ad17cf935ca830676e43310c78f07df07a1b8c2164e,False,CASH,0.9998203368949312,DRAWDOWN_RISK|HIGH_VOLATILITY|BEARISH_ROUTER,,0.4310409883279714,0.45
r1-qwen3-coder_30b-s0769-exposed,1,qwen3-coder:30b,769,exposed,exposed,67,2024-02-08,2024-02-09,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.1852295342832804,1981,132,stop,6f931b12096600e03b4bbf5cee8ce2c26e0dd587b44940f5c245a5782286925b,ec2fc156e832dc2d4c42f47e59bb7c606f2b27abae9caf4fd3cd276ed0891d29,False,BTC,0.7441283919156466,POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000847|episode-000854|episode-000856|episode-001024,0.47863618399748215,0.5
r1-qwen3-coder_30b-s0769-hidden,1,qwen3-coder:30b,769,hidden,exposed,68,2024-02-08,2024-02-09,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.7881676144897938,1168,77,stop,a9463a4bc6ed7f572e50b462791ae6db91c5c85d56af684e2490b766248076d3,e03c04aa1ed381bbb84307d6fe947a429610b57d6a4e53018bec9c1543df488b,False,BTC,0.7441283919156466,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER,,0.47863618399748215,0.5
r1-qwen3-coder_30b-s0853-hidden,1,qwen3-coder:30b,853,hidden,hidden,69,2024-05-02,2024-05-03,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.1004751101136208,1164,85,stop,f89ac531e475d7c52e86dd09fe2ab82232af85cd4a982628542c4e0c4ada1db7,9f7728eb42cdee66707592902ae942480a5719ead324f93d22e9cae7aa78803c,False,BTC,0.9917075080637348,DRAWDOWN_RISK|MIXED_OR_UNCERTAIN|HIGH_VOLATILITY|POSITIVE_MOMENTUM,,0.4858831105798515,0.5
r1-qwen3-coder_30b-s0853-exposed,1,qwen3-coder:30b,853,exposed,hidden,70,2024-05-02,2024-05-03,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.3559549301862717,1949,146,stop,86bb546c57c0880d2aab88fb7ce6197916baafe4bebc01770f1d8970225afbcb,5670f10194e8cee5803377994afcc94c43a751d3da645f8cb76ab3f0dd4d570b,False,ABSTAIN,0.9917075080637348,TRANSITION_RISK|MIXED_OR_UNCERTAIN|MEMORY_SUPPORT|HIGH_VOLATILITY,episode-001118|episode-001119|episode-000330|episode-000328|episode-001216,0.4588243269261595,0.45
r1-qwen3-coder_30b-s0569-exposed,1,qwen3-coder:30b,569,exposed,exposed,71,2023-07-23,2023-07-24,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.469406608492136,1941,150,stop,0fdcf27c88041545fd9544db8c003305309de5db2beea6312c2bccf1883d7180,b782cdff2fbd04c6111d28d0e5691861799cc2a499ca25442ddc18c2f864d039,False,ABSTAIN,0.9054449851170112,MEMORY_SUPPORT|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN|NEGATIVE_MOMENTUM,episode-000933|episode-000860|episode-000861|episode-000795|episode-000796,0.4698493210798994,0.45
r1-qwen3-coder_30b-s0569-hidden,1,qwen3-coder:30b,569,hidden,exposed,72,2023-07-23,2023-07-24,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.8196713626384735,1171,73,stop,9ce5221d957691970c3d4087c81e99c90262a53e360990e0dbbd8c5861f40189,f650097d54e71223307b67acee0e1ddced871bf6561435a5347355a964528855,False,ABSTAIN,0.9054449851170112,HIGH_VOLATILITY|NEGATIVE_MOMENTUM|INSUFFICIENT_EVIDENCE,,0.4698493210798994,0.45
r1-qwen3-coder_30b-s0777-hidden,1,qwen3-coder:30b,777,hidden,hidden,73,2024-02-16,2024-02-17,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.9629592094570398,1151,85,stop,a26e8a586ce859be9b328d61b143df262de36f646a7cf19cab310c56d39430d0,488463a8fbedbdc8e1561ad3c1b1159cd4a47dfca44d301e905b35db971a3a90,False,BTC,0.9999171472562,HIGH_VOLATILITY|POSITIVE_MOMENTUM|HIGH_VOLATILITY|POSITIVE_MOMENTUM,,0.4759438021116196,0.5
r1-qwen3-coder_30b-s0777-exposed,1,qwen3-coder:30b,777,exposed,hidden,74,2024-02-16,2024-02-17,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.0459732972085476,1921,140,stop,ffb1d87db5c8f0cca61d6a0aab8b9ceedf2c38180ef0be3393537e04748ac4f2,1d22cf8ebbcff378dd90c64df2daf194f28ec84418576fb65fdf8abfe7729d24,False,BTC,0.9999171472562,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,episode-001073|episode-001068|episode-001074|episode-000835|episode-000834,0.4759438021116196,0.5
r1-qwen3-coder_30b-s1100-exposed,1,qwen3-coder:30b,1100,exposed,exposed,75,2025-01-04,2025-01-05,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.9199783988296986,1992,120,stop,86878bf22a2d4734b4431a819e3f2caad2e0b6e792901b2a467e3f7d5898db4d,8a7fd322b80ba87648812856c27ed8c866e9cddd33c4a6ce3251af2b74221963,False,BTC,0.991928399430685,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,episode-001099|episode-001101|episode-001100,0.4569019614342694,0.45
r1-qwen3-coder_30b-s1100-hidden,1,qwen3-coder:30b,1100,hidden,exposed,76,2025-01-04,2025-01-05,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.0645134393125772,1172,85,stop,5d06c005ccf105398ce776a94ba188c6dbaf6cd7c3611569affb3200be8146c5,9b2ffde59208e43e66ee0e6c9e420a8057589a0663dc6dd9cf75600c6eda61ee,False,BTC,0.991928399430685,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER|HIGH_VOLATILITY,,0.4569019614342694,0.45
r1-qwen3-coder_30b-s0445-exposed,1,qwen3-coder:30b,445,exposed,exposed,77,2023-03-21,2023-03-22,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.7298503387719393,1923,99,stop,5a96a9d65fbccdda5016b19ec34f96fc664ddbbed93ebf1180fda9d4ef828164,32740b12787910772e61beb468052098a29ece548a22bd930c12a850c6ace99e,False,BTC,0.6806729050186183,POSITIVE_MOMENTUM|HIGH_VOLATILITY|BULLISH_ROUTER|POSITIVE_MOMENTUM,episode-000103,0.4963365821901706,0.5
r1-qwen3-coder_30b-s0445-hidden,1,qwen3-coder:30b,445,hidden,exposed,78,2023-03-21,2023-03-22,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.7738041393458843,1150,77,stop,726875a515311bf20a3d9cd048c9d1b1879f736ae57149cab0d14203af286903,f69857ef5da83d5e7e01560ac1497f6e1449923fcffea76f69148b868da51381,False,BTC,0.6806729050186183,HIGH_VOLATILITY|POSITIVE_MOMENTUM|BULLISH_ROUTER,,0.4963365821901706,0.5
r1-qwen3-coder_30b-s0369-hidden,1,qwen3-coder:30b,369,hidden,hidden,79,2023-01-04,2023-01-05,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.201795654371381,1175,88,stop,8809ca500fad8157bcdb809967410027e124293af4d9e3818a0d44e1a9d76808,441a230d7e73b8e1aa6c12894df0bc2b32da9aa0b5e14f31b58c745cb11854fa,False,BTC,0.8703018032695417,POSITIVE_MOMENTUM|HIGH_VOLATILITY|BEARISH_ROUTER|MIXED_OR_UNCERTAIN,,0.49386099560294766,0.45
r1-qwen3-coder_30b-s0369-exposed,1,qwen3-coder:30b,369,exposed,hidden,80,2023-01-04,2023-01-05,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.7994019147008657,1965,128,stop,ea32cf282bd71908a4b48e18b5f5d6edf6b5e5f07b1c79680f8a7289b1d23e4d,ea5149e6558813ddda840643789fe5cbf5860dd360b99fc13f3cea821c3525a4,False,ABSTAIN,0.8703018032695417,MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,episode-000732|episode-000672|episode-000713|episode-000673|episode-000714,0.4672221006346818,0.45
r1-qwen3-coder_30b-s0173-exposed,1,qwen3-coder:30b,173,exposed,exposed,81,2022-06-22,2022-06-23,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.2425264939665794,1990,144,stop,4eb70e367269ba7c51fedde88c88fcc576a2d908411acb9b0556b740008b095a,46afbd5a7ef3a5e76a593c9ec1f155d8f521bdedffe33484959d8e6d288925f8,False,CASH,0.9999999999564688,HIGH_VOLATILITY|NEGATIVE_MOMENTUM|DRAWDOWN_RISK|BEARISH_ROUTER,episode-000536|episode-000537|episode-000176|episode-000177|episode-000149,0.4097943083793787,0.35000000000000003
r1-qwen3-coder_30b-s0173-hidden,1,qwen3-coder:30b,173,hidden,exposed,82,2022-06-22,2022-06-23,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.8572678603231907,1216,70,stop,d3e647a5fb7ac13b32884131cb768e4ab98334aa5889dc8479dd489d22cacfe0,e2f526878f146768f7a9dfbe358f59d15554646baaa87b1f17b1ca808838f00a,False,CASH,0.9999999999564688,DRAWDOWN_RISK|HIGH_VOLATILITY|BEARISH_ROUTER,,0.4097943083793787,0.35000000000000003
r1-qwen3-coder_30b-s1198-exposed,1,qwen3-coder:30b,1198,exposed,exposed,83,2025-04-12,2025-04-13,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.8347734976559877,1946,128,stop,0a00afe8f52176fcbee95996c280fb1659f7e10a2485d51251a46e9cd88eb4d3,a3bca78efbf15aacecbd2bf4caf9bb7370fc7cd23783dcda233cd24b9209399f,False,ABSTAIN,0.877637886886867,MIXED_OR_UNCERTAIN|INSUFFICIENT_EVIDENCE,episode-001318|episode-000713|episode-000116|episode-000335|episode-000734,0.4162227032743265,0.4
r1-qwen3-coder_30b-s1198-hidden,1,qwen3-coder:30b,1198,hidden,exposed,84,2025-04-12,2025-04-13,mix,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.717917488887906,1162,68,stop,a8b07efaefb3eef81490e3a3b7d67603ef5f51aa815d745b5f473a471fef3894,d90a41e664731b1c975faad4fb24ef097155a26900003ff0df975f87faa07ea0,False,BTC,0.877637886886867,DRAWDOWN_RISK|HIGH_VOLATILITY|POSITIVE_MOMENTUM,,0.4454115681106101,0.45
r1-qwen3-coder_30b-s0389-exposed,1,qwen3-coder:30b,389,exposed,exposed,85,2023-01-24,2023-01-25,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,3.4287599250674248,1945,154,stop,4526c79e2dc1f9bffc42e9d09948563be33cbc139975e3d3ca5576386524e02c,160ab8c8d3cf6b928df9688ff17b5da141452612226a99af972a72e0bc0cef39,False,BTC,0.9996927188287192,POSITIVE_MOMENTUM|HIGH_VOLATILITY|BULLISH_ROUTER|HIGH_VOLATILITY|POSITIVE_MOMENTUM,episode-000753|episode-000752|episode-000751|episode-000306|episode-000307,0.49752627925823845,0.5
r1-qwen3-coder_30b-s0389-hidden,1,qwen3-coder:30b,389,hidden,exposed,86,2023-01-24,2023-01-25,bull,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.9666750598698854,1167,86,stop,e9a7acee5bcb817b7d238a16da1d631feba1b9200cf0920ced999ce5e0acae8e,e8787ce484dfb36b8b56793e4a3b7226cc21ec6cb291775686dc22f0f779eb08,False,BTC,0.9996927188287192,HIGH_VOLATILITY|POSITIVE_MOMENTUM|HIGH_VOLATILITY|POSITIVE_MOMENTUM,,0.49752627925823845,0.5
r1-qwen3-coder_30b-s0189-hidden,1,qwen3-coder:30b,189,hidden,hidden,87,2022-07-08,2022-07-09,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.8233629669994116,1227,69,stop,5a3ca3c6f1650cd29182853084c2ae211bea84574230f8fe891fea1203fb7625,931afd078614b02cdf8727896b18982663c1330dc055b2f2506a05c9d7968df2,False,CASH,0.9999999967590536,DRAWDOWN_RISK|HIGH_VOLATILITY|BEARISH_ROUTER,,0.39217237338464667,0.35000000000000003
r1-qwen3-coder_30b-s0189-exposed,1,qwen3-coder:30b,189,exposed,hidden,88,2022-07-08,2022-07-09,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.969850108027458,2001,133,stop,679300208acf3ef6afd78177a956dc5e8dc89db9d5325788d0848183edc9d723,637e012a8ace594203b80b5def6b1e5895544edcfae566dac386f624ae261cfb,False,CASH,0.9999999967590536,DRAWDOWN_RISK|BEARISH_ROUTER|HIGH_VOLATILITY,episode-000541|episode-000553|episode-000540|episode-000539|episode-000146,0.39217237338464667,0.35000000000000003
r1-qwen3-coder_30b-s0345-exposed,1,qwen3-coder:30b,345,exposed,exposed,89,2022-12-11,2022-12-12,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,2.9391727969050407,1944,133,stop,19b50224e25a21b9440a0277d5e327558f4721ead86ebc4125478dc5bc029666,e957f42d9f304b1f1f587f5f975574ee0266b4ec6934b59ac2528fe7feab9e62,False,CASH,0.7003242813326381,DRAWDOWN_RISK|BEARISH_ROUTER|HIGH_VOLATILITY,episode-000657|episode-000656|episode-000661|episode-000591|episode-000478,0.3895757794675442,0.4
r1-qwen3-coder_30b-s0345-hidden,1,qwen3-coder:30b,345,hidden,exposed,90,2022-12-11,2022-12-12,bear,True,True,06c1097efce0431c2045fe7b2e5108366e43bee1b4603a7aded8f21689e90bca,,1.5923543516546488,1169,62,stop,563135de79ccfe202e5d62aa91d10c62bc27ff0a8af9452e309bd581d2b7ce31,033c14108b0fb699cdf71f147e1531c513ae5b06c74a33ec8b5e6391ed4be8e5,False,CASH,0.7003242813326381,DRAWDOWN_RISK|BEARISH_ROUTER,,0.3895757794675442,0.4
